ENSG00000160808	MYL3
ENSG00000249532	MIR302B
ENSG00000015171	ZMYND11
ENSG00000196696	PDXDC2P
ENSG00000266019	MIR3609
ENSG00000262179	RP1-302G2.5
ENSG00000166292	TMEM100
ENSG00000189120	SP6
ENSG00000160352	ZNF714
ENSG00000113552	GNPDA1
ENSG00000267383	CTC-260E6.6
ENSG00000169783	LINGO1
ENSG00000099795	NDUFB7
ENSG00000184305	CCSER1
ENSG00000084764	MAPRE3
ENSG00000162104	ADCY9
ENSG00000161671	EMC10
ENSG00000110074	FOXRED1
ENSG00000085998	POMGNT1
ENSG00000163873	GRIK3
ENSG00000151014	NOCT
ENSG00000109472	CPE
ENSG00000118965	WDR35
ENSG00000132475	H3F3B
ENSG00000228592	D21S2088E
ENSG00000108823	SGCA
ENSG00000083750	RRAGB
ENSG00000174799	CEP135
ENSG00000114316	USP4
ENSG00000075856	SART3
ENSG00000188636	LDOC1L
ENSG00000139410	SDSL
ENSG00000137547	MRPL15
ENSG00000112294	ALDH5A1
ENSG00000163923	RPL39L
ENSG00000172548	NIPAL4
ENSG00000230699	RP11-54O7.1
ENSG00000160695	VPS11
ENSG00000071462	WBSCR22
ENSG00000197728	RPS26
ENSG00000198668	CALM1
ENSG00000170421	KRT8
ENSG00000186603	HPDL
ENSG00000110400	NECTIN1
ENSG00000245694	CRNDE
ENSG00000156453	PCDH1
ENSG00000148120	C9orf3
ENSG00000206503	HLA-A
ENSG00000129757	CDKN1C
ENSG00000104635	SLC39A14
ENSG00000100290	BIK
ENSG00000184601	C14orf180
ENSG00000153208	MERTK
ENSG00000155099	TMEM55A
ENSG00000188522	FAM83G
ENSG00000231615	RP11-296O14.2
ENSG00000181790	ADGRB1
ENSG00000116580	GON4L
ENSG00000093000	NUP50
ENSG00000160124	CCDC58
ENSG00000106012	IQCE
ENSG00000277200	RP11-74E22.8
ENSG00000026652	AGPAT4
ENSG00000105419	MEIS3
ENSG00000166797	FAM96A
ENSG00000107815	C10orf2
ENSG00000163530	DPPA2
ENSG00000163412	EIF4E3
ENSG00000162614	NEXN
ENSG00000157600	TMEM164
ENSG00000105953	OGDH
ENSG00000049540	ELN
ENSG00000076555	ACACB
ENSG00000167232	ZNF91
ENSG00000163217	BMP10
ENSG00000120509	PDZD11
ENSG00000167191	GPRC5B
ENSG00000172216	CEBPB
ENSG00000183775	KCTD16
ENSG00000054356	PTPRN
ENSG00000196782	MAML3
ENSG00000101680	LAMA1
ENSG00000164853	UNCX
ENSG00000109906	ZBTB16
ENSG00000255717	SNHG1
ENSG00000116117	PARD3B
ENSG00000141258	SGSM2
ENSG00000111275	ALDH2
ENSG00000164347	GFM2
ENSG00000163297	ANTXR2
ENSG00000163093	BBS5
ENSG00000096696	DSP
ENSG00000116539	ASH1L
ENSG00000126698	DNAJC8
ENSG00000101346	POFUT1
ENSG00000163376	KBTBD8
ENSG00000163235	TGFA
ENSG00000172403	SYNPO2
ENSG00000112561	TFEB
ENSG00000183751	TBL3
ENSG00000168264	IRF2BP2
ENSG00000155111	CDK19
ENSG00000180182	MED14
ENSG00000142166	IFNAR1
ENSG00000235602	POU5F1P3
ENSG00000167283	ATP5L
ENSG00000152147	GEMIN6
ENSG00000092841	MYL6
ENSG00000100292	HMOX1
ENSG00000140682	TGFB1I1
ENSG00000130052	STARD8
ENSG00000262655	SPON1
ENSG00000143195	ILDR2
ENSG00000141556	TBCD
ENSG00000072501	SMC1A
ENSG00000120162	MOB3B
ENSG00000203739	RP11-296O14.3
ENSG00000183155	RABIF
ENSG00000197020	ZNF100
ENSG00000136699	SMPD4
ENSG00000153896	ZNF599
ENSG00000105662	CRTC1
ENSG00000164916	FOXK1
ENSG00000243004	AC005062.2
ENSG00000197245	FAM110D
ENSG00000230069	LRRC37A15P
ENSG00000152240	HAUS1
ENSG00000100320	RBFOX2
ENSG00000092445	TYRO3
ENSG00000134595	SOX3
ENSG00000129657	SEC14L1
ENSG00000124831	LRRFIP1
ENSG00000175938	ORAI3
ENSG00000186162	CIDECP
ENSG00000091879	ANGPT2
ENSG00000171533	MAP6
ENSG00000116127	ALMS1
ENSG00000009844	VTA1
ENSG00000143297	FCRL5
ENSG00000234171	RNASEH1-AS1
ENSG00000183486	MX2
ENSG00000108819	PPP1R9B
ENSG00000256229	ZNF486
ENSG00000154813	DPH3
ENSG00000163932	PRKCD
ENSG00000004779	NDUFAB1
ENSG00000173947	PIFO
ENSG00000178607	ERN1
ENSG00000186716	BCR
ENSG00000134575	ACP2
ENSG00000164654	MIOS
ENSG00000092621	PHGDH
ENSG00000033011	ALG1
ENSG00000135052	GOLM1
ENSG00000173141	MRPL57
ENSG00000172139	SLC9C1
ENSG00000133226	SRRM1
ENSG00000177098	SCN4B
ENSG00000161013	MGAT4B
ENSG00000168477	TNXB
ENSG00000168546	GFRA2
ENSG00000174059	CD34
ENSG00000166897	ELFN2
ENSG00000171843	MLLT3
ENSG00000178974	FBXO34
ENSG00000166825	ANPEP
ENSG00000145626	UGT3A1
ENSG00000182154	MRPL41
ENSG00000141750	STAC2
ENSG00000042317	SPATA7
ENSG00000146733	PSPH
ENSG00000000460	C1orf112
ENSG00000137806	NDUFAF1
ENSG00000075218	GTSE1
ENSG00000152578	GRIA4
ENSG00000186260	MKL2
ENSG00000197170	PSMD12
ENSG00000171729	TMEM51
ENSG00000113658	SMAD5
ENSG00000077782	FGFR1
ENSG00000168283	BMI1
ENSG00000198513	ATL1
ENSG00000181744	C3orf58
ENSG00000105676	ARMC6
ENSG00000255794	RMST
ENSG00000123243	ITIH5
ENSG00000198730	CTR9
ENSG00000111540	RAB5B
ENSG00000090621	PABPC4
ENSG00000276293	PIP4K2B
ENSG00000103035	PSMD7
ENSG00000178996	SNX18
ENSG00000052749	RRP12
ENSG00000255240	RP11-142C4.6
ENSG00000014138	POLA2
ENSG00000134308	YWHAQ
ENSG00000122912	SLC25A16
ENSG00000270647	TAF15
ENSG00000178401	DNAJC22
ENSG00000133794	ARNTL
ENSG00000125875	TBC1D20
ENSG00000072832	CRMP1
ENSG00000151702	FLI1
ENSG00000237298	TTN-AS1
ENSG00000198521	ZNF43
ENSG00000081148	IMPG2
ENSG00000204590	GNL1
ENSG00000113068	PFDN1
ENSG00000207133	SNORD116-7
ENSG00000171517	LPAR3
ENSG00000130227	XPO7
ENSG00000059378	PARP12
ENSG00000112144	ICK
ENSG00000267882	RP4-569M23.5
ENSG00000241288	RP11-379B18.5
ENSG00000108828	VAT1
ENSG00000099960	SLC7A4
ENSG00000002549	LAP3
ENSG00000128228	SDF2L1
ENSG00000196724	ZNF418
ENSG00000237872	POU5F1P4
ENSG00000109323	MANBA
ENSG00000171953	ATPAF2
ENSG00000160972	PPP1R16A
ENSG00000212766	EWSAT1
ENSG00000139946	PELI2
ENSG00000170903	MSANTD4
ENSG00000135525	MAP7
ENSG00000124104	SNX21
ENSG00000168710	AHCYL1
ENSG00000189127	ANKRD34B
ENSG00000161638	ITGA5
ENSG00000273209	RP11-107N15.1
ENSG00000188488	SERPINA5
ENSG00000074527	NTN4
ENSG00000148357	HMCN2
ENSG00000131473	ACLY
ENSG00000116014	KISS1R
ENSG00000058804	NDC1
ENSG00000083454	P2RX5
ENSG00000039650	PNKP
ENSG00000110344	UBE4A
ENSG00000111696	NT5DC3
ENSG00000106804	C5
ENSG00000103642	LACTB
ENSG00000165195	PIGA
ENSG00000174842	GLMN
ENSG00000213760	ATP6V1G2
ENSG00000254946	RP11-531H8.1
ENSG00000137100	DCTN3
ENSG00000076662	ICAM3
ENSG00000188801	ZNF322P1
ENSG00000173915	USMG5
ENSG00000118473	SGIP1
ENSG00000167671	UBXN6
ENSG00000117280	RAB29
ENSG00000126010	GRPR
ENSG00000114841	DNAH1
ENSG00000215417	MIR17HG
ENSG00000179627	ZBTB42
ENSG00000197798	FAM118B
ENSG00000146592	CREB5
ENSG00000164220	F2RL2
ENSG00000143878	RHOB
ENSG00000146410	MTFR2
ENSG00000107937	GTPBP4
ENSG00000139865	TTC6
ENSG00000259065	RP5-1021I20.1
ENSG00000158828	PINK1
ENSG00000168487	BMP1
ENSG00000171004	HS6ST2
ENSG00000084207	GSTP1
ENSG00000229191	RP11-168O16.1
ENSG00000137936	BCAR3
ENSG00000109079	TNFAIP1
ENSG00000156689	GLYATL2
ENSG00000099783	HNRNPM
ENSG00000172461	FUT9
ENSG00000175756	AURKAIP1
ENSG00000165379	LRFN5
ENSG00000254986	DPP3
ENSG00000100299	ARSA
ENSG00000254093	PINX1
ENSG00000011304	PTBP1
ENSG00000153201	RANBP2
ENSG00000178074	C2orf69
ENSG00000234405	LL0XNC01-250H12.3
ENSG00000182512	GLRX5
ENSG00000176101	SSNA1
ENSG00000041880	PARP3
ENSG00000186638	KIF24
ENSG00000251359	WWC2-AS2
ENSG00000152804	HHEX
ENSG00000130958	SLC35D2
ENSG00000168653	NDUFS5
ENSG00000129197	RPAIN
ENSG00000183856	IQGAP3
ENSG00000183569	SERHL2
ENSG00000092140	G2E3
ENSG00000046889	PREX2
ENSG00000133816	MICAL2
ENSG00000186354	C9orf47
ENSG00000278630	RP11-78L16.1
ENSG00000106780	MEGF9
ENSG00000105223	PLD3
ENSG00000138161	CUZD1
ENSG00000088280	ASAP3
ENSG00000119862	LGALSL
ENSG00000148835	TAF5
ENSG00000177340	FLJ13224
ENSG00000256546	AC156455.1
ENSG00000274995	RP11-321F6.2
ENSG00000204264	PSMB8
ENSG00000174405	LIG4
ENSG00000135317	SNX14
ENSG00000068796	KIF2A
ENSG00000207001	SNORD116-2
ENSG00000136110	LECT1
ENSG00000172575	RASGRP1
ENSG00000203879	GDI1
ENSG00000198298	ZNF485
ENSG00000134108	ARL8B
ENSG00000260802	LINC00890
ENSG00000119632	IFI27L2
ENSG00000185306	C12orf56
ENSG00000100207	TCF20
ENSG00000264164	RP11-640N20.6
ENSG00000140395	WDR61
ENSG00000165724	ZMYND19
ENSG00000172081	MOB3A
ENSG00000172301	COPRS
ENSG00000202354	RNY3
ENSG00000173559	NABP1
ENSG00000143847	PPFIA4
ENSG00000155366	RHOC
ENSG00000182117	NOP10
ENSG00000181061	HIGD1A
ENSG00000186063	AIDA
ENSG00000112715	VEGFA
ENSG00000095637	SORBS1
ENSG00000184489	PTP4A3
ENSG00000087299	L2HGDH
ENSG00000214548	MEG3
ENSG00000234232	RP11-353N4.5
ENSG00000254221	PCDHGB1
ENSG00000235194	PPP1R3E
ENSG00000165661	QSOX2
ENSG00000142347	MYO1F
ENSG00000148175	STOM
ENSG00000171206	TRIM8
ENSG00000128245	YWHAH
ENSG00000257474	RP11-359M6.1
ENSG00000050438	SLC4A8
ENSG00000018280	SLC11A1
ENSG00000152102	FAM168B
ENSG00000134333	LDHA
ENSG00000116717	GADD45A
ENSG00000063241	ISOC2
ENSG00000283175	RP11-208N14.5
ENSG00000101391	CDK5RAP1
ENSG00000113845	TIMMDC1
ENSG00000137070	IL11RA
ENSG00000060138	YBX3
ENSG00000120158	RCL1
ENSG00000228208	C1orf143
ENSG00000138750	NUP54
ENSG00000133466	C1QTNF6
ENSG00000086200	IPO11
ENSG00000088247	KHSRP
ENSG00000010282	HHATL
ENSG00000100151	PICK1
ENSG00000115758	ODC1
ENSG00000126803	HSPA2
ENSG00000197308	GATA3-AS1
ENSG00000141582	CBX4
ENSG00000127184	COX7C
ENSG00000198431	TXNRD1
ENSG00000138182	KIF20B
ENSG00000139687	RB1
ENSG00000164690	SHH
ENSG00000168394	TAP1
ENSG00000211456	SACM1L
ENSG00000178057	NDUFAF3
ENSG00000144834	TAGLN3
ENSG00000122705	CLTA
ENSG00000171320	ESCO2
ENSG00000196712	NF1
ENSG00000149256	TENM4
ENSG00000167900	TK1
ENSG00000126953	TIMM8A
ENSG00000127528	KLF2
ENSG00000018236	CNTN1
ENSG00000112782	CLIC5
ENSG00000251628	RP11-371M22.1
ENSG00000159753	CARMIL2
ENSG00000196968	FUT11
ENSG00000083720	OXCT1
ENSG00000066923	STAG3
ENSG00000111490	TBC1D30
ENSG00000184702	Sep-05
ENSG00000183111	ARHGEF37
ENSG00000089063	TMEM230
ENSG00000149926	FAM57B
ENSG00000034677	RNF19A
ENSG00000198768	APCDD1L
ENSG00000173960	UBXN2A
ENSG00000155269	GPR78
ENSG00000124198	ARFGEF2
ENSG00000189190	ZNF600
ENSG00000108684	ASIC2
ENSG00000197982	C1orf122
ENSG00000107819	SFXN3
ENSG00000183255	PTTG1IP
ENSG00000239282	GATSL3
ENSG00000105483	CARD8
ENSG00000126756	UXT
ENSG00000162702	ZNF281
ENSG00000108883	EFTUD2
ENSG00000204392	LSM2
ENSG00000171503	ETFDH
ENSG00000180747	SMG1P3
ENSG00000163624	CDS1
ENSG00000198833	UBE2J1
ENSG00000131943	C19orf12
ENSG00000113810	SMC4
ENSG00000135829	DHX9
ENSG00000147065	MSN
ENSG00000248932	RP11-319G6.1
ENSG00000247626	MARS2
ENSG00000110958	PTGES3
ENSG00000220563	PKMP3
ENSG00000115361	ACADL
ENSG00000112320	SOBP
ENSG00000136169	SETDB2
ENSG00000149548	CCDC15
ENSG00000197858	GPAA1
ENSG00000115966	ATF2
ENSG00000108852	MPP2
ENSG00000100341	PNPLA5
ENSG00000227544	AC018647.3
ENSG00000163879	DNALI1
ENSG00000259528	RP11-272D12.2
ENSG00000136167	LCP1
ENSG00000085491	SLC25A24
ENSG00000157470	FAM81A
ENSG00000115085	ZAP70
ENSG00000136542	GALNT5
ENSG00000206159	GYG2P1
ENSG00000168004	HRASLS5
ENSG00000163071	SPATA18
ENSG00000071909	MYO3B
ENSG00000103316	CRYM
ENSG00000170921	TANC2
ENSG00000171310	CHST11
ENSG00000147650	LRP12
ENSG00000276410	HIST1H2BB
ENSG00000063046	EIF4B
ENSG00000080298	RFX3
ENSG00000162073	PAQR4
ENSG00000104689	TNFRSF10A
ENSG00000252835	SCARNA21
ENSG00000042088	TDP1
ENSG00000179855	GIPC3
ENSG00000279725	RP11-288A5.2
ENSG00000113621	TXNDC15
ENSG00000201882	snoU2-30
ENSG00000111911	HINT3
ENSG00000093072	CECR1
ENSG00000102393	GLA
ENSG00000148600	CDHR1
ENSG00000123685	BATF3
ENSG00000182463	TSHZ2
ENSG00000140451	PIF1
ENSG00000172818	OVOL1
ENSG00000151117	TMEM86A
ENSG00000072864	NDE1
ENSG00000141456	PELP1
ENSG00000198873	GRK5
ENSG00000072182	ASIC4
ENSG00000231752	EMBP1
ENSG00000186318	BACE1
ENSG00000141002	TCF25
ENSG00000163635	ATXN7
ENSG00000164309	CMYA5
ENSG00000120658	ENOX1
ENSG00000152527	PLEKHH2
ENSG00000156471	PTDSS1
ENSG00000179750	APOBEC3B
ENSG00000178445	GLDC
ENSG00000125630	POLR1B
ENSG00000040731	CDH10
ENSG00000167113	COQ4
ENSG00000138646	HERC5
ENSG00000261338	RP11-378A13.1
ENSG00000114023	FAM162A
ENSG00000205678	TECRL
ENSG00000171103	TRMT61B
ENSG00000110063	DCPS
ENSG00000184012	TMPRSS2
ENSG00000264920	RP11-6N17.4
ENSG00000187479	C11orf96
ENSG00000187624	C17orf97
ENSG00000272970	RP11-329B9.4
ENSG00000012822	CALCOCO1
ENSG00000166734	CASC4
ENSG00000125885	MCM8
ENSG00000164683	HEY1
ENSG00000105672	ETV2
ENSG00000253982	CTD-2336O2.1
ENSG00000174460	ZCCHC12
ENSG00000065600	TMEM206
ENSG00000099622	CIRBP
ENSG00000138468	SENP7
ENSG00000168615	ADAM9
ENSG00000105220	GPI
ENSG00000261801	LOXL1-AS1
ENSG00000168135	KCNJ4
ENSG00000242086	LINC00969
ENSG00000248329	APELA
ENSG00000107362	ABHD17B
ENSG00000280079	CTC-260E6.4
ENSG00000171956	FOXB1
ENSG00000171848	RRM2
ENSG00000151150	ANK3
ENSG00000088386	SLC15A1
ENSG00000136104	RNASEH2B
ENSG00000213585	VDAC1
ENSG00000260727	SLC7A5P1
ENSG00000241186	TDGF1
ENSG00000214814	FER1L6
ENSG00000127540	UQCR11
ENSG00000211460	TSN
ENSG00000110002	VWA5A
ENSG00000065621	GSTO2
ENSG00000167550	RHEBL1
ENSG00000118193	KIF14
ENSG00000133477	FAM83F
ENSG00000165288	BRWD3
ENSG00000100281	HMGXB4
ENSG00000152763	WDR78
ENSG00000206899	RNU6-36P
ENSG00000111445	RFC5
ENSG00000164756	SLC30A8
ENSG00000272902	RP11-299H21.1
ENSG00000108771	DHX58
ENSG00000163346	PBXIP1
ENSG00000183955	KMT5A
ENSG00000103253	HAGHL
ENSG00000155158	TTC39B
ENSG00000111786	SRSF9
ENSG00000148408	CACNA1B
ENSG00000103932	RPAP1
ENSG00000265681	RPL17
ENSG00000083844	ZNF264
ENSG00000182810	DDX28
ENSG00000080644	CHRNA3
ENSG00000145936	KCNMB1
ENSG00000140575	IQGAP1
ENSG00000095794	CREM
ENSG00000188042	ARL4C
ENSG00000123191	ATP7B
ENSG00000089195	TRMT6
ENSG00000118058	KMT2A
ENSG00000261366	MANEA-AS1
ENSG00000255690	TRIL
ENSG00000141446	ESCO1
ENSG00000238018	AC093110.3
ENSG00000177628	GBA
ENSG00000150990	DHX37
ENSG00000040933	INPP4A
ENSG00000273723	RP11-93H24.3
ENSG00000165355	FBXO33
ENSG00000101236	RNF24
ENSG00000214021	TTLL3
ENSG00000242808	SOX2-OT
ENSG00000168405	CMAHP
ENSG00000169891	REPS2
ENSG00000102003	SYP
ENSG00000197587	DMBX1
ENSG00000165092	ALDH1A1
ENSG00000167107	ACSF2
ENSG00000174989	FBXW8
ENSG00000112742	TTK
ENSG00000082898	XPO1
ENSG00000173145	NOC3L
ENSG00000143341	HMCN1
ENSG00000111328	CDK2AP1
ENSG00000075391	RASAL2
ENSG00000163909	HEYL
ENSG00000198265	HELZ
ENSG00000115241	PPM1G
ENSG00000170891	CYTL1
ENSG00000080815	PSEN1
ENSG00000128573	FOXP2
ENSG00000135070	ISCA1
ENSG00000143149	ALDH9A1
ENSG00000130475	FCHO1
ENSG00000068366	ACSL4
ENSG00000165637	VDAC2
ENSG00000181773	GPR3
ENSG00000079156	OSBPL6
ENSG00000110104	CCDC86
ENSG00000167815	PRDX2
ENSG00000262209	PCDHGB3
ENSG00000157212	PAXIP1
ENSG00000177354	C10orf71
ENSG00000114646	CSPG5
ENSG00000114346	ECT2
ENSG00000072210	ALDH3A2
ENSG00000155886	SLC24A2
ENSG00000159788	RGS12
ENSG00000187790	FANCM
ENSG00000061794	MRPS35
ENSG00000156466	GDF6
ENSG00000130005	GAMT
ENSG00000088325	TPX2
ENSG00000179958	DCTPP1
ENSG00000253477	RP11-1C8.4
ENSG00000148634	HERC4
ENSG00000135452	TSPAN31
ENSG00000154102	C16orf74
ENSG00000198682	PAPSS2
ENSG00000241359	SYNPR-AS1
ENSG00000137513	NARS2
ENSG00000118137	APOA1
ENSG00000258429	PDF
ENSG00000247596	TWF2
ENSG00000171757	LRRC34
ENSG00000198642	KLHL9
ENSG00000028310	BRD9
ENSG00000135269	TES
ENSG00000254858	MPV17L2
ENSG00000198363	ASPH
ENSG00000113763	UNC5A
ENSG00000169762	TAPT1
ENSG00000099810	MTAP
ENSG00000235280	MCF2L-AS1
ENSG00000276903	HIST1H2AL
ENSG00000173276	ZBTB21
ENSG00000187801	ZFP69B
ENSG00000124802	EEF1E1
ENSG00000198399	ITSN2
ENSG00000066777	ARFGEF1
ENSG00000114767	RRP9
ENSG00000112530	PACRG
ENSG00000175161	CADM2
ENSG00000225366	TDGF1P3
ENSG00000162989	KCNJ3
ENSG00000163155	LYSMD1
ENSG00000275832	ARHGAP23
ENSG00000153487	ING1
ENSG00000086189	DIMT1
ENSG00000123570	RAB9B
ENSG00000188580	NKAIN2
ENSG00000196547	MAN2A2
ENSG00000168172	HOOK3
ENSG00000165973	NELL1
ENSG00000055609	KMT2C
ENSG00000197748	CFAP43
ENSG00000082684	SEMA5B
ENSG00000168101	NUDT16L1
ENSG00000146556	WASH2P
ENSG00000124562	SNRPC
ENSG00000126070	AGO3
ENSG00000090530	P3H2
ENSG00000172667	ZMAT3
ENSG00000167759	KLK13
ENSG00000085185	BCORL1
ENSG00000156273	BACH1
ENSG00000197885	NKIRAS1
ENSG00000181218	HIST3H2A
ENSG00000273015	RP11-352M15.2
ENSG00000119820	YIPF4
ENSG00000136943	CTSV
ENSG00000163590	PPM1L
ENSG00000175166	PSMD2
ENSG00000141401	IMPA2
ENSG00000142910	TINAGL1
ENSG00000149782	PLCB3
ENSG00000196456	ZNF775
ENSG00000267784	RP11-171I2.1
ENSG00000198691	ABCA4
ENSG00000130770	ATPIF1
ENSG00000185250	PPIL6
ENSG00000198959	TGM2
ENSG00000141873	SLC39A3
ENSG00000113657	DPYSL3
ENSG00000163888	CAMK2N2
ENSG00000150636	CCDC102B
ENSG00000058600	POLR3E
ENSG00000184408	KCND2
ENSG00000144040	SFXN5
ENSG00000237649	KIFC1
ENSG00000114738	MAPKAPK3
ENSG00000142657	PGD
ENSG00000150867	PIP4K2A
ENSG00000123989	CHPF
ENSG00000124151	NCOA3
ENSG00000067225	PKM
ENSG00000197696	NMB
ENSG00000130517	PGPEP1
ENSG00000123064	DDX54
ENSG00000108821	COL1A1
ENSG00000144962	SPATA16
ENSG00000167747	C19orf48
ENSG00000144596	GRIP2
ENSG00000072609	CHFR
ENSG00000164975	SNAPC3
ENSG00000164366	CCDC127
ENSG00000246922	UBAP1L
ENSG00000214788	OOSP1
ENSG00000172765	TMCC1
ENSG00000048740	CELF2
ENSG00000181026	AEN
ENSG00000141076	UTP4
ENSG00000141540	TTYH2
ENSG00000075336	TIMM21
ENSG00000049860	HEXB
ENSG00000173848	NET1
ENSG00000111837	MAK
ENSG00000118194	TNNT2
ENSG00000157379	DHRS1
ENSG00000188163	FAM166A
ENSG00000144821	MYH15
ENSG00000138175	ARL3
ENSG00000163703	CRELD1
ENSG00000079950	STX7
ENSG00000205060	SLC35B4
ENSG00000152495	CAMK4
ENSG00000130560	UBAC1
ENSG00000131100	ATP6V1E1
ENSG00000130701	RBBP8NL
ENSG00000106443	PHF14
ENSG00000025293	PHF20
ENSG00000180767	CHST13
ENSG00000123219	CENPK
ENSG00000150779	TIMM8B
ENSG00000189308	LIN54
ENSG00000121297	TSHZ3
ENSG00000276023	DUSP14
ENSG00000139651	ZNF740
ENSG00000183091	NEB
ENSG00000161654	LSM12
ENSG00000162714	ZNF496
ENSG00000198836	OPA1
ENSG00000115507	OTX1
ENSG00000091640	SPAG7
ENSG00000168306	ACOX2
ENSG00000100263	RHBDD3
ENSG00000164134	NAA15
ENSG00000168393	DTYMK
ENSG00000144026	ZNF514
ENSG00000122986	HVCN1
ENSG00000157927	RADIL
ENSG00000119514	GALNT12
ENSG00000136935	GOLGA1
ENSG00000122756	CNTFR
ENSG00000133874	RNF122
ENSG00000101608	MYL12A
ENSG00000188549	C15orf52
ENSG00000185238	PRMT3
ENSG00000228623	ZNF883
ENSG00000114933	INO80D
ENSG00000169126	ARMC4
ENSG00000156413	FUT6
ENSG00000145220	LYAR
ENSG00000172167	MTBP
ENSG00000143248	RGS5
ENSG00000160818	GPATCH4
ENSG00000152128	TMEM163
ENSG00000196295	AC005154.6
ENSG00000204514	ZNF814
ENSG00000148019	CEP78
ENSG00000145016	RUBCN
ENSG00000117877	CD3EAP
ENSG00000144354	CDCA7
ENSG00000006128	TAC1
ENSG00000175305	CCNE2
ENSG00000174951	FUT1
ENSG00000063180	CA11
ENSG00000070081	NUCB2
ENSG00000145335	SNCA
ENSG00000164938	TP53INP1
ENSG00000196363	WDR5
ENSG00000159871	LYPD5
ENSG00000073536	NLE1
ENSG00000151967	SCHIP1
ENSG00000023191	RNH1
ENSG00000115306	SPTBN1
ENSG00000128965	CHAC1
ENSG00000166407	LMO1
ENSG00000105699	LSR
ENSG00000162813	BPNT1
ENSG00000182326	C1S
ENSG00000103126	AXIN1
ENSG00000133067	LGR6
ENSG00000123136	DDX39A
ENSG00000065183	WDR3
ENSG00000106330	MOSPD3
ENSG00000165731	RET
ENSG00000103248	MTHFSD
ENSG00000131979	GCH1
ENSG00000261655	CTD-3064M3.3
ENSG00000168803	ADAL
ENSG00000112110	MRPL18
ENSG00000224109	CENPVP3
ENSG00000090339	ICAM1
ENSG00000116791	CRYZ
ENSG00000178597	PSAPL1
ENSG00000165084	C8orf34
ENSG00000188674	C2orf80
ENSG00000090097	PCBP4
ENSG00000140525	FANCI
ENSG00000137225	CAPN11
ENSG00000118526	TCF21
ENSG00000248971	KRT8P46
ENSG00000207014	SNORD116-3
ENSG00000163468	CCT3
ENSG00000178904	DPY19L3
ENSG00000163006	CCDC138
ENSG00000100030	MAPK1
ENSG00000233098	CCDC144NL-AS1
ENSG00000176945	MUC20
ENSG00000100201	DDX17
ENSG00000165474	GJB2
ENSG00000109466	KLHL2
ENSG00000171812	COL8A2
ENSG00000116990	MYCL
ENSG00000251271	ALG1L7P
ENSG00000134058	CDK7
ENSG00000265413	RP11-789C17.1
ENSG00000143469	SYT14
ENSG00000102678	FGF9
ENSG00000276600	RAB7B
ENSG00000187446	CHP1
ENSG00000008853	RHOBTB2
ENSG00000183379	SYNDIG1L
ENSG00000069431	ABCC9
ENSG00000081087	OSTM1
ENSG00000143333	RGS16
ENSG00000259953	RP11-4O1.2
ENSG00000247317	RP11-273G15.2
ENSG00000138606	SHF
ENSG00000109255	NMU
ENSG00000171988	JMJD1C
ENSG00000232046	AC007392.3
ENSG00000177706	FAM20C
ENSG00000182551	ADI1
ENSG00000103415	HMOX2
ENSG00000146247	PHIP
ENSG00000229891	LINC01315
ENSG00000065361	ERBB3
ENSG00000168883	USP39
ENSG00000104825	NFKBIB
ENSG00000198576	ARC
ENSG00000107862	GBF1
ENSG00000144228	SPOPL
ENSG00000177103	DSCAML1
ENSG00000178952	TUFM
ENSG00000177697	CD151
ENSG00000198858	R3HDM4
ENSG00000137273	FOXF2
ENSG00000110660	SLC35F2
ENSG00000102879	CORO1A
ENSG00000121774	KHDRBS1
ENSG00000188315	C3orf62
ENSG00000184227	ACOT1
ENSG00000162623	TYW3
ENSG00000013306	SLC25A39
ENSG00000130830	MPP1
ENSG00000188365	AC092171.2
ENSG00000166398	KIAA0355
ENSG00000280138	RP11-463O12.5
ENSG00000184220	CMSS1
ENSG00000198947	DMD
ENSG00000103342	GSPT1
ENSG00000278845	MRPL45
ENSG00000124915	DKFZP434K028
ENSG00000005059	CCDC109B
ENSG00000140006	WDR89
ENSG00000146373	RNF217
ENSG00000105889	STEAP1B
ENSG00000179776	CDH5
ENSG00000179271	GADD45GIP1
ENSG00000104522	TSTA3
ENSG00000111775	COX6A1
ENSG00000197586	ENTPD6
ENSG00000088854	C20orf194
ENSG00000172586	CHCHD1
ENSG00000105364	MRPL4
ENSG00000143549	TPM3
ENSG00000277369	RP11-486I11.2
ENSG00000145536	ADAMTS16
ENSG00000163814	CDCP1
ENSG00000171566	PLRG1
ENSG00000136521	NDUFB5
ENSG00000106100	NOD1
ENSG00000110876	SELPLG
ENSG00000120742	SERP1
ENSG00000177679	SRRM3
ENSG00000107798	LIPA
ENSG00000185130	HIST1H2BL
ENSG00000275591	XKR5
ENSG00000230937	MIR205HG
ENSG00000183741	CBX6
ENSG00000272631	RP11-359E3.4
ENSG00000082556	OPRK1
ENSG00000138764	CCNG2
ENSG00000089199	CHGB
ENSG00000123297	TSFM
ENSG00000238062	SPATA3-AS1
ENSG00000047932	GOPC
ENSG00000126088	UROD
ENSG00000167258	CDK12
ENSG00000101871	MID1
ENSG00000188158	NHS
ENSG00000066855	MTFR1
ENSG00000119938	PPP1R3C
ENSG00000171488	LRRC8C
ENSG00000049245	VAMP3
ENSG00000212993	POU5F1B
ENSG00000123609	NMI
ENSG00000077942	FBLN1
ENSG00000146674	IGFBP3
