Gene	Rank	WT2_D14_2
ZNF444	4318	14.39324774
BECN1	4319	14.39246258
C16orf91	4320	14.39068858
GLT8D1	4321	14.38851459
AKIRIN2	4322	14.3882817
LARS2	4323	14.38717359
UBAP2	4324	14.38508164
ALG8	4325	14.38362553
CETN3	4326	14.36892524
BPHL	4327	14.36873025
CARMN	4328	14.36820225
RNU1-2	4329	14.36125977
SOD2	4330	14.3609709
ARL16	4331	14.35998298
RNF20	4332	14.34904495
CEP192	4333	14.34783491
RAB3GAP1	4334	14.34677048
RPA1	4335	14.34613857
GYG1	4336	14.34260821
THAP9-AS1	4337	14.33851724
ZNF138	4338	14.33312112
ZMAT5	4339	14.30832306
PMVK	4340	14.30541042
SEC23B	4341	14.29812475
DCUN1D4	4342	14.2951727
ZNF518B	4343	14.29494109
DIP2B	4344	14.2948645
MAN2C1	4345	14.29155195
FEN1	4346	14.28613548
NFIL3	4347	14.28168566
TADA2B	4348	14.26959653
PSMF1	4349	14.26809622
RPL7P9	4350	14.25136854
TRIP10	4351	14.24861183
RFC2	4352	14.24120547
BCAS4	4353	14.23587545
THUMPD3	4354	14.23339622
REEP2	4355	14.23122637
RBPMS2	4356	14.22024437
PPOX	4357	14.21791556
TTC32	4358	14.21067261
FAM134B	4359	14.20077315
DTWD1	4360	14.19685426
AFMID	4361	14.19651347
XRCC1	4362	14.19392685
EIF2AK1	4363	14.19048699
TXLNA	4364	14.15825586
VAMP8	4365	14.153618
SPATA24	4366	14.14986987
PLEKHA7	4367	14.14804497
PARP8	4368	14.14802837
RPUSD4	4369	14.13234288
RN7SL18P	4370	14.12603224
NAT9	4371	14.12107543
GUCY1B3	4372	14.11949207
DMAP1	4373	14.11598304
EEF1A1P9	4374	14.11532406
PAPD4	4375	14.11413132
ORAI1	4376	14.10997134
ZNF660	4377	14.10910976
CXXC4	4378	14.10900413
GSTM3	4379	14.10003695
IGF2BP1	4380	14.09455104
PGS1	4381	14.09062865
PLPP1	4382	14.08987538
HABP4	4383	14.08326589
SNHG7	4384	14.08207368
SUOX	4385	14.08004697
VPS39	4386	14.07947208
RN7SL493P	4387	14.07411489
FNBP4	4388	14.07269676
WDR19	4389	14.07036218
FRG1	4390	14.06488058
EHD1	4391	14.06354463
USP8	4392	14.0632578
ZNF136	4393	14.06051261
CSTF2T	4394	14.04588244
SNAPC3	4395	14.04544225
AKAP9	4396	14.04525319
ATG4B	4397	14.04044764
NDC1	4398	14.03189024
ARL4A	4399	14.03082862
OXSR1	4400	14.0304699
KCNQ5	4401	14.02946197
CSNK1G3	4402	14.01950623
SPOP	4403	14.00949396
SAFB	4404	14.00918484
MLLT11	4405	14.00910391
BMF	4406	14.00591788
WASF1	4407	14.005619
ZNF518A	4408	14.00436137
RRAS2	4409	14.0033878
TLK2	4410	13.98761808
NEPRO	4411	13.97972071
PRPSAP2	4412	13.97867794
BMPR1A	4413	13.97805235
GATB	4414	13.97735436
DTD1	4415	13.97650464
FAM174A	4416	13.97336995
DTX3	4417	13.95624299
MGST2	4418	13.95455309
PRICKLE1	4419	13.95254725
KLC4	4420	13.94402192
DNAJB1	4421	13.94228096
ACVR2B	4422	13.94092033
DCP1A	4423	13.9407644
KDELC1	4424	13.94063832
LEPROTL1	4425	13.93969834
SHKBP1	4426	13.93922326
SMARCAD1	4427	13.9361863
MYLIP	4428	13.93384132
RALBP1	4429	13.93384132
MIR208A	4430	13.93384132
SNORD116-23	4431	13.93384132
C7orf73	4432	13.93384132
RP11-410L14.2	4433	13.93384132
EDNRA	4434	13.93054649
CLDN12	4435	13.92817255
UBQLN4	4436	13.9260243
CCAR2	4437	13.92065389
NUP62	4438	13.92060566
SETD2	4439	13.92047232
GOLT1B	4440	13.91647828
HSPB11	4441	13.90836812
UBE4A	4442	13.8975886
AC093673.5	4443	13.89070249
ABCF1	4444	13.88929141
DNAJB5	4445	13.88791567
TGFB1I1	4446	13.88705206
CARHSP1	4447	13.88371959
ILKAP	4448	13.87876685
PNPLA8	4449	13.87147214
GNG11	4450	13.86538157
BLOC1S1	4451	13.86361027
SDAD1	4452	13.86330396
GOLGA2	4453	13.85955334
BRE	4454	13.8594512
TUBB2A	4455	13.85502009
FAM78A	4456	13.85223756
STAT5B	4457	13.84748011
DCTPP1	4458	13.84614582
USP7	4459	13.84534439
MAEA	4460	13.84509074
ANAPC4	4461	13.84465634
LINC00493	4462	13.84452182
DOCK11	4463	13.84186877
LACTB	4464	13.84170504
SLC35A4	4465	13.83752445
PTDSS1	4466	13.83450061
SLC38A10	4467	13.83285168
NAP1L3	4468	13.82820189
NUP98	4469	13.81990676
RBM17	4470	13.81816133
RTCA	4471	13.81249397
UXS1	4472	13.81005372
DNAAF2	4473	13.80674209
PFAS	4474	13.80534997
ZMYND8	4475	13.80069313
ADPGK	4476	13.79953924
ZBED5	4477	13.79597
CDK7	4478	13.79056275
BUD31	4479	13.78238652
CABIN1	4480	13.77442662
CRK	4481	13.77227913
MAZ	4482	13.76991378
BLCAP	4483	13.76479561
RP3-527G5.1	4484	13.76287394
LZTFL1	4485	13.75674043
FAM120B	4486	13.75647572
NFKBIB	4487	13.75317563
UNC45A	4488	13.74820528
RBL2	4489	13.7464481
NDUFAF2	4490	13.74613154
ACA59	4491	13.73759003
PANK4	4492	13.73637324
PDE4D	4493	13.7339065
EDEM3	4494	13.73263062
NXF1	4495	13.73185724
SMIM3	4496	13.73051488
KIF20A	4497	13.7282668
ZNF770	4498	13.72621786
EMC9	4499	13.72191978
CAT	4500	13.72078564
TDRP	4501	13.71955494
POFUT1	4502	13.71835786
POLR3E	4503	13.70393294
WDTC1	4504	13.68725033
AC006978.6	4505	13.68522452
DNMT3A	4506	13.67836455
CUL4A	4507	13.67339569
NUDCD3	4508	13.66615236
HNRNPD	4509	13.66264299
ACVR1B	4510	13.66229265
GNPDA2	4511	13.66074031
G0S2	4512	13.65968009
COIL	4513	13.65848773
FAM188A	4514	13.65737622
TAF11	4515	13.65641738
ZNF274	4516	13.65213069
DDX54	4517	13.64505704
S100A10	4518	13.64374183
S100A13	4519	13.64335774
DCAF8	4520	13.64244324
PWWP2B	4521	13.63575417
CDK2	4522	13.63541403
MIEF2	4523	13.63478118
RN7SL166P	4524	13.63418882
PRELID2	4525	13.63275449
NRBF2	4526	13.62534299
LZTR1	4527	13.62116978
FAM49B	4528	13.61631794
CASQ1	4529	13.60639605
VIPAS39	4530	13.60141433
C8orf82	4531	13.60076145
LGALS8	4532	13.59368985
TAOK2	4533	13.58966864
ZMYM1	4534	13.58722835
BIK	4535	13.58108584
AEBP1	4536	13.57902908
WDR45	4537	13.57741349
LUC7L2	4538	13.5747217
MAP3K4	4539	13.57254898
RACGAP1	4540	13.57223644
TMEM128	4541	13.57181888
RPS27L	4542	13.56608598
C10orf10	4543	13.55455338
CIR1	4544	13.55393887
CNTN5	4545	13.54104131
TCTN3	4546	13.52988776
NTAN1	4547	13.52931044
GTPBP4	4548	13.52634219
TMEM127	4549	13.52208996
UBLCP1	4550	13.51834248
GGA1	4551	13.51692323
HDAC2	4552	13.50936668
DERL1	4553	13.506843
SNORA3B	4554	13.50510774
GPR183	4555	13.49892166
TOB1	4556	13.49493643
ATRX	4557	13.49096207
ACTR8	4558	13.4907939
GLRX3	4559	13.48270687
CTB-17P3.4	4560	13.48070827
ZNF627	4561	13.48047994
AFAP1L1	4562	13.47871585
LAMTOR3	4563	13.4780769
EMC3	4564	13.47423388
MMP14	4565	13.47421808
EFNB1	4566	13.47064321
SRRT	4567	13.47001882
SF3B4	4568	13.46688953
ZNF3	4569	13.45641676
CUL2	4570	13.43729392
TEX2	4571	13.43620413
SLC41A3	4572	13.43606191
ARV1	4573	13.43353726
GTPBP2	4574	13.43307105
PROS1	4575	13.4270282
NUDT14	4576	13.42657975
RP11-574K11.24	4577	13.4261305
CNOT7	4578	13.42437729
NPLOC4	4579	13.42189886
PPIE	4580	13.42153045
AP3M1	4581	13.42062923
ANXA11	4582	13.41941796
RPSAP58	4583	13.41544587
UBP1	4584	13.41510473
INTS3	4585	13.41109695
TK1	4586	13.40835582
ACAP3	4587	13.4058704
INO80E	4588	13.40481879
DTYMK	4589	13.40451104
SAP30BP	4590	13.40063028
ECD	4591	13.3983322
TMEM38B	4592	13.3865324
B4GALT7	4593	13.38262777
LINC01405	4594	13.38237003
SRPK1	4595	13.38013974
NUPL2	4596	13.38006045
CAMK2A	4597	13.37818205
LMBR1	4598	13.37506259
ATAD3A	4599	13.37402241
SLC30A3	4600	13.36646498
VPS41	4601	13.36631957
PRRC2C	4602	13.36422316
RNF126	4603	13.36278225
PIGQ	4604	13.36249182
HSPA1A	4605	13.3612177
RSAD1	4606	13.35706969
CMTR2	4607	13.34425706
ZDHHC5	4608	13.34323894
FAM175B	4609	13.34061375
NUFIP2	4610	13.33645646
MYO18A	4611	13.33319806
KIF26A	4612	13.33038777
NIFK	4613	13.32872372
BABAM1	4614	13.32802213
CTC-575D19.1	4615	13.32802213
ZYG11B	4616	13.32594918
KCTD17	4617	13.32447134
TOPBP1	4618	13.32416075
TMX3	4619	13.32325726
CTR9	4620	13.32284192
VPS36	4621	13.32152273
TMEM200B	4622	13.32066773
EIF2AK4	4623	13.31922127
WDR86	4624	13.31905581
DHTKD1	4625	13.31600472
PRKCI	4626	13.30947414
ABCF3	4627	13.30898144
ADAM11	4628	13.30613746
FAM171A2	4629	13.30459887
FBXO33	4630	13.30394047
ASB8	4631	13.30198523
NSUN5	4632	13.292638
CAPN7	4633	13.28985301
MED9	4634	13.28639913
C19orf81	4635	13.28538787
BCCIP	4636	13.2806275
ASF1A	4637	13.27792258
FUNDC2	4638	13.27593334
DDHD2	4639	13.27556887
ZNF362	4640	13.27202857
CDK13	4641	13.2714128
IAH1	4642	13.26806051
SETX	4643	13.26342082
ZNF480	4644	13.26322864
SH3PXD2A	4645	13.26195904
B4GALT4	4646	13.25867307
CPSF4	4647	13.25819401
NFKBIL1	4648	13.25516354
MFSD11	4649	13.24954814
MIR320A	4650	13.24575039
PNMAL2	4651	13.23907915
LONP2	4652	13.23470875
NCLN	4653	13.23455932
MRPL48	4654	13.22375133
HOMER1	4655	13.22196251
ZNF467	4656	13.21259623
ARHGAP28	4657	13.21169299
PODXL2	4658	13.21091934
SUPV3L1	4659	13.20966216
RAB38	4660	13.20951031
DHX29	4661	13.20834746
GLE1	4662	13.2059853
CRACR2B	4663	13.20445252
NSD1	4664	13.20295118
EFR3A	4665	13.19902183
ABCD4	4666	13.19651238
SNORD59A	4667	13.18066071
ZNF524	4668	13.16562573
STARD4-AS1	4669	13.16289638
TMEM205	4670	13.16241758
ATP2C1	4671	13.15905939
IFT43	4672	13.15843362
MUT	4673	13.15808142
RPL22L1	4674	13.15493094
ARNT	4675	13.15451898
PEX1	4676	13.15412039
GRK6	4677	13.15354621
APTX	4678	13.15206039
CLDND1	4679	13.14937369
CIART	4680	13.14835517
TARSL2	4681	13.14830082
UBE2K	4682	13.1464383
GSK3B	4683	13.1343291
GFPT1	4684	13.13357095
TBRG1	4685	13.12996586
TNFAIP8	4686	13.12939591
TMEM55B	4687	13.12804599
INTS6	4688	13.12541417
RP4-758J18.2	4689	13.1231451
CLPTM1	4690	13.12216124
TAF9B	4691	13.12026152
TMEM109	4692	13.11828647
RALGAPA1	4693	13.11429868
PUDP	4694	13.1139443
ZNF711	4695	13.1117236
MID1	4696	13.10924822
SNORA55	4697	13.1019702
FAM208B	4698	13.09915711
KMT2E	4699	13.09838307
TOM1L1	4700	13.09665844
SACM1L	4701	13.09371793
RP11-660L16.2	4702	13.0912344
IQCB1	4703	13.0856005
SMYD5	4704	13.08505451
TP53I11	4705	13.07666084
DEDD2	4706	13.07477217
ITFG1	4707	13.07153659
BAZ1B	4708	13.0701356
BAG3	4709	13.05948134
DAB2IP	4710	13.04721397
MSI2	4711	13.04100173
ZFAND1	4712	13.04097657
HIBCH	4713	13.03548755
E4F1	4714	13.03541075
HERC1	4715	13.02316681
CTDNEP1	4716	13.01926486
PPP1R16A	4717	13.01873888
REXO2	4718	13.00873905
RAB28	4719	13.00491857
ECHDC1	4720	13.00329822
NINL	4721	12.99834378
CANT1	4722	12.99711249
EBPL	4723	12.99598662
MED22	4724	12.99207632
WDR46	4725	12.98907823
FTSJ1	4726	12.98782932
SHISA4	4727	12.9834583
USP24	4728	12.98201622
FOXJ3	4729	12.97701102
SMPD4	4730	12.97542895
RLIM	4731	12.97541135
GAB1	4732	12.97412343
GPC1	4733	12.96907259
TMEM55A	4734	12.96213923
SUPT6H	4735	12.95786749
TPD52L1	4736	12.94960919
CDC42EP3	4737	12.94940743
RNF216	4738	12.94822436
PLEKHA5	4739	12.94598555
LSM5	4740	12.94291657
RNPEP	4741	12.93933907
TMBIM1	4742	12.93708367
MPV17L2	4743	12.93076365
FIG4	4744	12.92849397
SGMS1	4745	12.92727726
NDUFAF1	4746	12.92459622
PRRC2B	4747	12.92426881
NIPSNAP3B	4748	12.92217769
DPH7	4749	12.92123817
ANTXR2	4750	12.9136512
CREBL2	4751	12.91195251
VWA9	4752	12.91158183
FBXW4	4753	12.91111983
NUP153	4754	12.90857782
RAD17	4755	12.90577952
FBXL12	4756	12.90500882
YTHDF1	4757	12.90233122
AKAP1	4758	12.90157264
TMEM120A	4759	12.90134754
SPATA7	4760	12.90083539
CRYAB	4761	12.89988136
AURKB	4762	12.89863766
AUH	4763	12.8977988
SLF2	4764	12.89666353
TANC1	4765	12.8876611
DNALI1	4766	12.87944546
CREB3L4	4767	12.86912919
POGZ	4768	12.8666301
CHORDC1	4769	12.85942464
TRIQK	4770	12.85342334
CDK2AP2	4771	12.84874596
PARG	4772	12.84225007
CCDC28B	4773	12.83761135
PCIF1	4774	12.82627957
FGFR1OP2	4775	12.81877139
ZNF721	4776	12.81583251
SLMAP	4777	12.81570911
RAB4A	4778	12.80938588
FAAP100	4779	12.80131058
ACAT2	4780	12.79589077
LNPEP	4781	12.7957145
NENF	4782	12.79549136
ZFAND3	4783	12.79490125
PRPF39	4784	12.78929092
RITA1	4785	12.78465853
CLK3	4786	12.78271016
RERE	4787	12.78008376
FAM214B	4788	12.77422787
FARSB	4789	12.7740735
PTPRM	4790	12.77299352
UBXN2B	4791	12.75554333
SCARNA20	4792	12.75482398
NASP	4793	12.75184722
MCM5	4794	12.74717669
DDIT4	4795	12.74407493
CTPS2	4796	12.74138817
RASSF7	4797	12.74110947
MCCC1	4798	12.73990304
PICK1	4799	12.7396761
MAST2	4800	12.7353044
C17orf62	4801	12.73431439
RPL26P19	4802	12.72220294
CNOT10	4803	12.71420802
VPS18	4804	12.71381168
YEATS4	4805	12.71201499
RAB35	4806	12.71052763
GATAD1	4807	12.70072128
CDCA7	4808	12.69870857
NPDC1	4809	12.69849277
ABTB2	4810	12.69652746
SEL1L	4811	12.68571889
MYZAP	4812	12.6805618
XPO6	4813	12.67381933
WNT5A	4814	12.6732813
SBF1	4815	12.67110335
PCYT2	4816	12.66938241
FIP1L1	4817	12.66917238
FOPNL	4818	12.66604628
CASP9	4819	12.66563764
ANKRD9	4820	12.66543274
ACTL6A	4821	12.66198968
MTCO1P40	4822	12.66103851
NINJ1	4823	12.65857602
HAUS4	4824	12.65510272
WDYHV1	4825	12.65403959
SPDL1	4826	12.65370042
LYSMD1	4827	12.64512983
VPS37D	4828	12.64367083
ADO	4829	12.64267456
THUMPD1	4830	12.63635812
ZNF513	4831	12.6202999
SPTSSA	4832	12.61828585
PITPNA	4833	12.61540695
STRA6	4834	12.61462373
RPUSD1	4835	12.61437191
DLG3	4836	12.61323715
MIER1	4837	12.61111425
FNIP2	4838	12.60472961
ZBTB1	4839	12.60397978
CDC20	4840	12.60242259
SMPD1	4841	12.60084097
WAPL	4842	12.59892225
TTYH3	4843	12.59851486
CCNT1	4844	12.59564072
NEURL2	4845	12.5918525
EPHB4	4846	12.58941009
C1GALT1C1	4847	12.58893632
RP9	4848	12.58783656
MIR6746	4849	12.58540506
KDM5D	4850	12.57355978
SVIP	4851	12.57114052
NPTN-IT1	4852	12.5661023
SNX9	4853	12.56414593
FIGN	4854	12.56261001
GMPS	4855	12.56056918
THAP12	4856	12.56026834
MSANTD3	4857	12.55985465
LYNX1	4858	12.55839776
DYM	4859	12.55634366
TMEM161B	4860	12.54860563
NUB1	4861	12.54397091
LRP3	4862	12.53801694
MTMR4	4863	12.53776379
WDR11	4864	12.53426057
CDKN2AIP	4865	12.5320959
SPATA25	4866	12.53122948
TTLL12	4867	12.52973885
VRK1	4868	12.52960904
CDC14B	4869	12.52892324
SNX1	4870	12.52854329
SNORD8	4871	12.52767385
ERCC2	4872	12.52602628
MED13	4873	12.52580943
EXOC4	4874	12.52474424
CADPS	4875	12.51268978
PTP4A1	4876	12.51202078
AIMP2	4877	12.51155512
CSTF3	4878	12.51044304
RP11-626E13.1	4879	12.50878937
RB1	4880	12.50346052
RASSF8	4881	12.50273819
SPG7	4882	12.49456437
UTY	4883	12.48395273
RNF113A	4884	12.48068183
SNCA	4885	12.47697357
PTPRU	4886	12.47664744
CPSF3L	4887	12.47659375
DDIT3	4888	12.47303538
TMEM47	4889	12.47200904
NSMCE2	4890	12.45337068
USE1	4891	12.44737968
ZSCAN18	4892	12.44611347
ZNF207	4893	12.43958765
SPPL3	4894	12.43717872
ROR2	4895	12.43595338
C8orf59	4896	12.43288893
ZBTB17	4897	12.43117216
SLC26A6	4898	12.42910684
DNAJB11	4899	12.42195824
GALM	4900	12.42016503
MAPK4	4901	12.41215057
FAM20B	4902	12.41022784
KIAA1033	4903	12.40559925
SVBP	4904	12.40494103
STXBP3	4905	12.40392685
PPP1R15A	4906	12.4025855
HEBP1	4907	12.39446985
C20orf24	4908	12.39198183
HDAC9	4909	12.39148793
C10orf35	4910	12.39105003
SMIM4	4911	12.38342816
GPANK1	4912	12.37893231
SMU1	4913	12.37387821
LOXL2	4914	12.37073145
MYOF	4915	12.36116428
ZNRF2P1	4916	12.35761493
FAM63A	4917	12.35669833
CEP70	4918	12.35635721
AP1B1	4919	12.35364701
METTL2B	4920	12.34942872
FRAT2	4921	12.34644168
SLC4A4	4922	12.33860065
TNNT1	4923	12.33411578
CCDC51	4924	12.33225036
CXorf56	4925	12.33130228
PBRM1	4926	12.32942945
TIMM44	4927	12.32529926
SPRY1	4928	12.32415568
DMXL1	4929	12.32320912
ITGB5	4930	12.31278004
ORMDL3	4931	12.31276056
SMAP1	4932	12.30653139
LSM14B	4933	12.3003362
CEP85	4934	12.29981532
TMEM167B	4935	12.29757372
AC093323.3	4936	12.29243602
FAR1	4937	12.28883739
C16orf62	4938	12.28495391
PPP1R15B	4939	12.28311447
PANX1	4940	12.28033193
TOR4A	4941	12.28033193
SBDSP1	4942	12.27946507
SNRNP27	4943	12.27899081
RN7SL752P	4944	12.27737067
DUSP10	4945	12.27596336
PCF11	4946	12.27595466
ARMC10	4947	12.27469587
REPS1	4948	12.27449028
ARIH2	4949	12.27148688
TPRA1	4950	12.27109176
DNAJC6	4951	12.26781444
TRIM52-AS1	4952	12.2664533
SMC2	4953	12.26602571
TRIOBP	4954	12.26017742
ATP1A2	4955	12.25621269
IFRD2	4956	12.25506526
NAA10	4957	12.25337805
MGA	4958	12.24885505
FOXK2	4959	12.24253345
SNX14	4960	12.24248187
NEXN	4961	12.24190197
LSMEM2	4962	12.24120691
COMMD2	4963	12.23672421
DPY30	4964	12.23637457
MAPKAPK5-AS1	4965	12.23474091
CTD-2015H6.3	4966	12.23459238
RN7SL326P	4967	12.23344035
SH3GL3	4968	12.23215691
PSME4	4969	12.23122659
GRAMD4	4970	12.23033094
TMEM94	4971	12.22865095
PTPN1	4972	12.22645513
CDK5	4973	12.22619907
FAM207A	4974	12.22130216
SQSTM1	4975	12.21844401
KDM4A	4976	12.21790911
ETS2	4977	12.20857956
RGS2	4978	12.19821026
PRPF31	4979	12.19736864
DIS3L	4980	12.19211116
MIR4737	4981	12.19211116
RMND5B	4982	12.18701625
GPN3	4983	12.18646927
COMMD10	4984	12.18215841
ZNF155	4985	12.177614
CEP170	4986	12.1758853
MTCO2P12	4987	12.17420791
MTSS1	4988	12.16346531
NRM	4989	12.16301304
ZNF326	4990	12.16239846
PDLIM3	4991	12.159942
PLA2G12A	4992	12.15942453
FGFR3	4993	12.1590104
C3orf18	4994	12.15814984
LDOC1	4995	12.1567717
HAGHL	4996	12.14962993
KIAA1429	4997	12.14712182
ABCC5	4998	12.14587807
WNT5A-AS1	4999	12.14314685
PNPLA2	5000	12.14168886
RALB	5001	12.14081195
CLASP2	5002	12.13958777
MRTO4	5003	12.13397799
HARS2	5004	12.13360342
VPS52	5005	12.13311147
SLC25A24	5006	12.13092448
LEF1	5007	12.12984297
EXD2	5008	12.1245567
PI4KB	5009	12.12009959
CTGF	5010	12.11897938
TIAL1	5011	12.11806571
SKA2	5012	12.11350576
GGH	5013	12.10547844
LINC00881	5014	12.10536886
BUD13	5015	12.09723091
MOXD1	5016	12.0968412
USP32	5017	12.09468973
DPY19L1	5018	12.09214304
TYMS	5019	12.09097844
ZNF17	5020	12.08999967
ARFIP1	5021	12.08900662
NCBP3	5022	12.08819314
PROSC	5023	12.08700675
VPS54	5024	12.08061272
HLA-E	5025	12.07456284
GTF2I	5026	12.07426919
MAPKBP1	5027	12.05685794
B3GAT3	5028	12.05512114
TATDN1	5029	12.0538786
CASC3	5030	12.05337525
TRPM4	5031	12.05023712
SF3A1	5032	12.04229586
SEC24D	5033	12.03814444
ATG4D	5034	12.03813501
GJC1	5035	12.03182924
MED30	5036	12.03054393
ACACA	5037	12.02805584
GFM1	5038	12.02486683
SMARCD1	5039	12.01959608
MTHFD1L	5040	12.01811319
ELAVL1	5041	12.01586798
APPL1	5042	12.0139049
HJURP	5043	12.00770708
QTRT1	5044	12.00454021
PDCL	5045	11.99980656
GRPEL1	5046	11.99724072
NRIP1	5047	11.99370778
MFN1	5048	11.99179772
ARFIP2	5049	11.98863433
CSNK2B	5050	11.98610006
ATF6B	5051	11.98157234
ISCA2	5052	11.97821447
PAK2	5053	11.97709679
PGM2	5054	11.97670283
ARL6IP6	5055	11.97383807
ETNK1	5056	11.96726605
SNX25	5057	11.95781858
DAP	5058	11.9552457
UBE2I	5059	11.94952276
BUB3	5060	11.94889257
ZNF512B	5061	11.94835156
AKIP1	5062	11.94616079
MLLT10	5063	11.94484525
SHISA2	5064	11.94468553
LASP1	5065	11.93974829
KIAA0196	5066	11.93618028
GALE	5067	11.93602115
C14orf159	5068	11.93543513
RPS6KC1	5069	11.93329665
RCOR3	5070	11.93270454
ADNP2	5071	11.93111795
NIPAL3	5072	11.92811607
TMEM165	5073	11.92749824
SNORD12B	5074	11.92117535
DICER1	5075	11.91358835
MIEN1	5076	11.9114119
ANTXR1	5077	11.90911888
MCTS1	5078	11.90700035
MBTD1	5079	11.90575988
EIF3J	5080	11.9010528
BRCC3	5081	11.89883013
LSR	5082	11.89743777
ATAD3B	5083	11.89101237
TMTC3	5084	11.89073313
VGLL4	5085	11.89036891
MAPRE2	5086	11.89002713
SIRT6	5087	11.88749412
PARM1	5088	11.88670241
CFAP97	5089	11.88626779
YEATS2	5090	11.88396868
PHLDA3	5091	11.87157854
COMMD9	5092	11.86812498
AMHR2	5093	11.8653123
TIMM22	5094	11.86342101
BBS10	5095	11.86296148
TMCO1	5096	11.86079083
PLEKHH3	5097	11.85780484
FBXO44	5098	11.85669159
SMG8	5099	11.85500209
CSRP1	5100	11.85483674
CHMP7	5101	11.8531724
MED16	5102	11.84982331
VWA1	5103	11.84799655
RGS3	5104	11.84780317
CCDC130	5105	11.84677531
KATNA1	5106	11.84619262
CCDC102A	5107	11.84433292
ADSS	5108	11.84401691
UBR7	5109	11.83790103
ANXA1	5110	11.83526888
PLEKHG3	5111	11.83234394
MIF4GD	5112	11.83194194
PTPRF	5113	11.83182776
TMEM184C	5114	11.83013593
CHCHD6	5115	11.82894189
ZNF74	5116	11.82811153
STAG1	5117	11.82725995
TNNI3	5118	11.81974126
IKBKE	5119	11.81867389
ALG2	5120	11.81766562
PTCD2	5121	11.81412934
FBLN2	5122	11.81386036
CDCA4	5123	11.80852821
GOLGA4	5124	11.80484804
ZNF629	5125	11.7993344
FAM208A	5126	11.79777172
CBFA2T2	5127	11.79754445
TGIF1	5128	11.79134782
PHF14	5129	11.78411787
TRIB1	5130	11.78100323
ABHD13	5131	11.77169353
KCNIP4	5132	11.76950214
HTRA2	5133	11.76884565
ZNF251	5134	11.76746671
EPB41L5	5135	11.76627508
AIMP1	5136	11.7599857
DNAJC1	5137	11.75976679
LMO7	5138	11.75132623
CTD-3014M21.1	5139	11.74876166
NCOR1	5140	11.74783903
NUP155	5141	11.74625313
SOCS3	5142	11.74584062
ERGIC2	5143	11.73915347
FBXO17	5144	11.73258491
MPV17	5145	11.73237846
MGMT	5146	11.72844883
PATZ1	5147	11.72808685
SNX19	5148	11.72782794
MAN2A1	5149	11.72552454
DYNC1I1	5150	11.72107202
KIF1B	5151	11.72041736
DST	5152	11.71790749
C6orf136	5153	11.71551832
HAND2-AS1	5154	11.71474807
ATP2B1	5155	11.70925527
MRPS23	5156	11.70581612
DPH3	5157	11.70212087
KIF3B	5158	11.6999452
CLIP1	5159	11.6992771
GSK3A	5160	11.69367391
BRD7	5161	11.69296302
STAC3	5162	11.69249559
FAM3C	5163	11.69067298
HDAC11	5164	11.68981444
RTKN	5165	11.68010649
SCARNA3	5166	11.67695153
MRPL43	5167	11.67608371
LTN1	5168	11.67295946
STK38	5169	11.66499574
MESDC2	5170	11.6610368
TMEM147-AS1	5171	11.65908582
IMMP1L	5172	11.65535154
RNF207	5173	11.65523946
RNF115	5174	11.65131044
PSMD11	5175	11.65101724
ITM2A	5176	11.65098184
RP11-36C20.1	5177	11.64851384
VPS72	5178	11.64721233
PITRM1	5179	11.64619573
WFIKKN1	5180	11.63962878
RPL7P23	5181	11.63643853
CSTF2	5182	11.63613741
CBR4	5183	11.63067123
CENPM	5184	11.62939833
BOLA3	5185	11.62731292
NF1	5186	11.62696163
LIFR	5187	11.62508636
YIPF6	5188	11.62275331
ZNF623	5189	11.61721245
ICAM5	5190	11.61697309
AKAP13	5191	11.61682443
WWP1	5192	11.61667228
CD2AP	5193	11.60895122
SDCCAG3	5194	11.60748508
VPS26B	5195	11.60677886
ULK3	5196	11.60646389
ACAD9	5197	11.60565518
ZNF503	5198	11.60528607
ZFAND2A	5199	11.60495566
POR	5200	11.59952664
MCAT	5201	11.59795369
ZNF580	5202	11.589254
CDK5RAP1	5203	11.5885413
PAN3	5204	11.58526399
FAM45A	5205	11.57972201
FANCE	5206	11.5786716
AC007405.6	5207	11.57811995
RP11-588K22.2	5208	11.56711387
PKIB	5209	11.56365182
CCND1	5210	11.56295061
SNN	5211	11.55119655
CTCF	5212	11.54944067
UIMC1	5213	11.54688778
CASC4	5214	11.54135195
FANCI	5215	11.54034596
MED13L	5216	11.53826506
TPGS2	5217	11.5369581
KLHL22	5218	11.53551383
USP39	5219	11.53520861
EXOSC7	5220	11.52882213
ZNF148	5221	11.52708691
ERP44	5222	11.52232562
GUF1	5223	11.51727105
PPID	5224	11.51290364
CERS6	5225	11.50746425
SLC39A8	5226	11.506466
C19orf25	5227	11.50621742
