gene	RTS
UPK1A-AS1	0.001426214
TMEM74	0.001424782
LOC100128714	0.001424771
LINC00908	0.001424653
GFRA3	0.001423758
DGAT1	0.001423709
IRS1	0.001422776
CCDC170	0.001422748
SLC5A10	0.001422687
RUBCNL	0.001421868
ANXA13	0.001421465
CCL24	0.001421189
LGALS14	0.001420655
TOPAZ1	0.001419536
ANKRD18A	0.001419482
SCEL	0.001418042
HLA-DMB	0.001417385
LINC01104	0.001417297
KCNK15-AS1	0.001416147
TIMP3	0.001414515
LINC01122	0.001414132
SCGB2A2	0.001414075
LOC102724691	0.001413723
IL17C	0.00141291
LTBP1	0.001411966
Mar-09	0.001411756
ABCG5	0.001411489
TMEM151A	0.001410706
BBC3	0.001410604
HCRTR1	0.001410315
SLC52A3	0.001409172
CXCL13	0.001409081
ZC3H3	0.001408617
DNAH14	0.001408197
JAM3	0.001408035
LINC00431	0.001407041
RAP2C	0.001406774
PTGFR	0.001406411
ESR2	0.001406367
CMYA5	0.001406358
CHRNB2	0.001406173
CTNNBL1	0.001405183
FAM65B	0.001404797
LOC729732	0.00140479
LINC00574	0.001404553
GNG7	0.001404433
SLC2A9	0.001404191
SH2D4B	0.001404026
TMEM145	0.001403697
LOC101927815	0.001403381
PTPRVP	0.001403146
PSKH2	0.001402088
DTNA	0.00140105
FAM205BP	0.001400509
ANKRD18CP	0.001400338
C10orf126	0.001399952
CCDC38	0.001399876
SLC4A4	0.001399783
FLNA	0.001399659
LOC158435	0.001399517
LOC644145	0.001399173
SCRN1	0.001399106
ERICH3	0.001399015
FNDC5	0.001399006
STX1A	0.001398661
CADM2	0.001398531
TRPV5	0.001398182
INPP5D	0.001397001
LOC105373878	0.001396868
C2CD4A	0.00139686
PLAT	0.001396182
IQCF1	0.001396076
SPAG17	0.001395946
LINC00636	0.001395296
ZSWIM5	0.001394887
GPR179	0.001394722
ADAMTS16	0.001393479
KLF4	0.001393468
LRRC8E	0.001392964
ZAK	0.001392957
ABCB4	0.001392345
ENO4	0.001392338
CACHD1	0.001392154
LINC01134	0.001391995
AZU1	0.001391923
MADCAM1	0.001391836
GAS2	0.001391808
SELP	0.001391432
EYS	0.00139051
GPR55	0.001390425
OPN4	0.001389549
NRTN	0.001389287
GRIP1	0.00138905
SLC12A1	0.001388733
NID1	0.001388429
GPA33	0.001387984
NYAP2	0.001387876
PDGFRL	0.001387778
LOC101926983	0.001387771
TGFBR3L	0.001387755
HRAT17	0.001386919
SUV39H1	0.001386477
LOC100505797	0.001386052
WFDC10B	0.001386043
DRD3	0.001385662
LOC100129935	0.001385475
GNAT1	0.001385291
TIMM23B	0.001385202
SLC6A15	0.001385194
CELSR3	0.001384926
ICA1	0.001384739
LRRIQ1	0.0013846
QRFP	0.001384584
PDE6A	0.00138407
SH3RF2	0.001383886
LOC101929926	0.001383787
TUBA8	0.001383565
APBA2	0.001383515
ZNF541	0.001382016
MIR4429	0.001381456
TFPI2	0.001381396
NEURL3	0.001380427
TMEM92-AS1	0.001379582
ADAMTS13	0.001379542
LARGE1	0.001379311
ADORA2B	0.001378491
LOC101929080	0.001378387
SPX	0.001378199
LOC105374250	0.001378059
MAMDC2	0.001377269
SHCBP1L	0.001377264
MIR3196	0.001376554
C11orf88	0.001375489
IL17D	0.00137509
NPHP3-AS1	0.001374986
SMIM17	0.001374898
GRM3	0.001373908
COL17A1	0.00137247
NEDD4L	0.001372394
DLEU7-AS1	0.001372344
LOC105372028	0.001371857
LOC101928940	0.001371123
CCDC37-AS1	0.001371067
TESC-AS1	0.001370322
GALNT8	0.00136988
ARHGEF26-AS1	0.001369813
LINC01299	0.001369803
ACVR1C	0.001369205
PRPS1	0.001368509
XKR5	0.001368505
ADARB2-AS1	0.001368197
CHST9	0.001367937
CNTN5	0.001367707
GRIA4	0.001367323
MYH7B	0.001366946
BANF2	0.001366715
LSR	0.001366058
LINC00955	0.001365573
ALG13	0.001365505
HAS3	0.001365253
USP9X	0.001365008
CCDC26	0.001364987
NPW	0.001364763
PLG	0.001363104
HS3ST1	0.001362796
MIR7-2	0.001362555
GLP2R	0.001361973
ITGAX	0.001361854
APOO	0.001360773
DTNB	0.001360266
EDNRB	0.001359809
EPHA3	0.001359751
TCF23	0.00135973
TMEM221	0.001359703
GIPC2	0.001359189
KHDRBS3	0.001358361
CHSY3	0.001358078
TSNAX-DISC1	0.001357844
CLDN1	0.001356962
LOC101059915	0.001356783
TMEM47	0.001356777
LINC00242	0.001355132
GUCY1A3	0.001354938
MIR548H3	0.001354867
RNF32	0.001354749
SPINT1	0.001354325
CDYL	0.001354236
BACH2	0.001354112
LOC100996724	0.001353775
MTA3	0.00135313
EVC2	0.00135312
DENND3	0.00135232
CETN2	0.001352049
CSAD	0.001351704
DZIP1	0.001351383
AXIN2	0.001351016
SMAD9	0.001350818
C11orf74	0.001350516
BFSP2	0.001350444
LOC102723505	0.001350067
RRAGD	0.00134961
HCG17	0.001349373
FOSB	0.001349309
RAB11FIP5	0.00134921
PKP2	0.001348843
TRY2P	0.00134876
SAMD3	0.001348523
MYBPC1	0.001348122
FRMD6-AS2	0.001347393
C2orf73	0.001346896
IL21R	0.001346372
LOC102723493	0.001346157
RASGRP1	0.001345693
GSG1L2	0.00134464
IL1R2	0.001344452
KIAA1456	0.001343938
GRB10	0.00134375
ADM	0.001343601
IFNA6	0.001343504
ANO3	0.001343368
EYA1	0.001342842
LGR4	0.00134242
RARRES2	0.001341899
TPD52L1	0.001341805
CLEC4M	0.001341644
MAGI1	0.001341579
VLDLR-AS1	0.001341564
CTD-2270F17.1	0.001341254
AKR1B15	0.001340264
LINC01331	0.001340119
ADAMTS20	0.001339037
CD44	0.0013385
DSG2	0.001337771
CABP5	0.001337065
CLRN2	0.001336929
MIR4277	0.00133598
SNTG1	0.001335788
TMC1	0.001335772
S100A7	0.00133534
HLA-F	0.001335263
LINC01721	0.001334534
AWAT1	0.001333655
CHL1-AS2	0.001332874
CATSPERB	0.001331946
PM20D2	0.001331936
MS4A18	0.001331505
CYMP-AS1	0.001330506
SLC22A24	0.001330205
LOC105375401	0.001329356
LINC01257	0.00132932
LOC105370369	0.001328551
LAMA2	0.001328517
SLC16A8	0.001328456
LINGO4	0.00132834
C5AR1	0.00132805
BSN-AS2	0.001327993
MCAM	0.001327696
RAB31	0.001327376
CCL2	0.001327222
CYGB	0.001327217
C9orf135	0.001327204
ABCC11	0.001326764
LHFPL3-AS1	0.001326653
RHOB	0.001326203
SLN	0.00132602
GLT8D2	0.001325905
MYPN	0.001325854
CABP2	0.001324757
LYZL4	0.001324123
FREM1	0.001323932
PLXNB3	0.001323347
LOC221122	0.001322811
MC2R	0.001322433
LINC00667	0.001322347
PRAMEF12	0.001322066
NCR3LG1	0.001321875
BCAT1	0.001321175
LOC101928977	0.001321095
MGARP	0.00132032
ASZ1	0.001319652
DUSP5P1	0.001318991
LINC00923	0.001318415
IQCF5	0.001318365
LOC285696	0.00131828
RDH12	0.001317618
LINC00865	0.001317002
NAV1	0.001316569
LRP4	0.001316241
SCAMP5	0.001315253
ZNF717	0.001314982
UNC13C	0.001313863
HEG1	0.001313742
PCDHB1	0.001313545
BLNK	0.001312611
NLGN3	0.001312308
LINC00551	0.001311171
WDR87	0.001310547
MXRA8	0.001310377
EMP2	0.001308889
LOXL2	0.001308645
VSTM1	0.001308114
RPS19BP1	0.001308019
SPRR3	0.001307577
NOTCH4	0.001307566
C15orf56	0.001307361
ALDH4A1	0.001306274
ZNF578	0.001305482
TRIM62	0.001304991
LOC100133286	0.001304978
SLC45A1	0.001304806
C2orf83	0.001303127
EPHA1-AS1	0.001303029
PKD1L1	0.00130289
HAO2	0.001301155
SIGLEC7	0.001301139
STEAP2-AS1	0.001300677
PRSS23	0.001300446
MYO18A	0.001300351
CA5A	0.001300326
LY86	0.001300274
CDKL5	0.001299924
GSDMC	0.00129913
SNORD141A	0.001298812
SNORD141B	0.001298812
WDR64	0.001298776
RASL10A	0.001298439
KRT8	0.001297636
LOC102723373	0.001297381
PLIN4	0.001296849
HCRTR2	0.001296712
MRGPRF-AS1	0.001296112
LOC100507291	0.001295471
LINC00379	0.001294779
LOC105373764	0.001294683
C8B	0.001294106
HCG9	0.001293792
FCHO2	0.001293478
CNTN1	0.001292947
MIR205	0.00129285
GHR	0.001292557
CCSER1	0.001292359
BDKRB1	0.001292153
LINC00240	0.001291789
UROC1	0.001291463
LINC01226	0.001291286
PLEKHG6	0.001291182
KISS1R	0.001290279
PLA2G2F	0.001288461
C9orf69	0.001288076
LINC00486	0.001287976
PTPRF	0.001287937
CERS1	0.0012878
GDF1	0.0012878
DRC7	0.00128765
DLK2	0.001287287
LINC00943	0.001286753
LINC00211	0.001286576
PLLP	0.001286478
TECTA	0.001286154
S100A11	0.001285328
CD8B	0.001285142
UNC45B	0.001285055
LPAR1	0.001284702
CXADR	0.001284696
CHMP4C	0.001284254
PSD3	0.001284055
DNAJC5B	0.001283583
CCNI2	0.001283469
RHOXF1	0.001283168
SSC5D	0.001283118
MYO1D	0.001283087
HEPH	0.001282857
DOC2A	0.001282462
WAS	0.001282372
ZNF503-AS1	0.001282074
TAL2	0.001281571
LOC102467217	0.001281361
MCF2	0.001280928
LOC105369920	0.001280717
LRGUK	0.001280637
PKP4-AS1	0.001280578
LOC101929353	0.001280269
LOC101927691	0.001280123
BAGE2	0.001279997
BAGE3	0.001279997
BAGE4	0.001279997
BAGE5	0.001279997
PLIN5	0.001279463
GS1-600G8.3	0.00127914
LOC105377448	0.001278194
LINC01268	0.001278038
SAA2-SAA4	0.001277758
LOC341056	0.001277726
SLC1A3	0.001277644
LINC00922	0.001277355
EMP1	0.00127669
SLAMF8	0.001275904
LINC01435	0.001275664
ATP1A2	0.001275542
LOC101928475	0.001274759
MIR1260A	0.001274698
OSBPL10	0.001274198
AK7	0.001273956
IMPG1	0.001273519
C6orf132	0.001273022
MYBL2	0.001272866
LINC01570	0.001272172
DCT	0.001271863
RNF207	0.001271638
LEXM	0.001271425
GPR160	0.001271336
ABI3BP	0.001270949
DOCK10	0.001270708
TSPAN6	0.001270463
CPED1	0.001269733
MAF	0.001269635
GABRB3	0.001269622
CARNS1	0.001269331
PRNT	0.0012692
GALNT13	0.001268728
USP30	0.001267999
LINC01482	0.001267793
LOC105369532	0.001267481
ADAM6	0.001267212
TMEM26-AS1	0.001266121
LOC101927156	0.001265964
CSMD2-AS1	0.001265297
ADAMTSL1	0.001265234
MIR1265	0.001265169
UST	0.001264483
VAV3	0.001264474
PGCP1	0.001263722
LINC-PINT	0.001263393
IL1R1	0.001263334
CAPN3	0.001263283
KIAA1549	0.001263282
FGF12-AS3	0.001263004
DYRK4	0.001262984
GUCA1A	0.001262626
GPR137B	0.001262261
MAPRE2	0.001262205
MRVI1	0.001261858
L1TD1	0.001261465
PPP2R3B	0.001261438
LOC643339	0.001261206
KIF17	0.001260916
PPP1R13L	0.001260749
FCN2	0.001260504
GALNT15	0.001260456
RSU1P2	0.001260129
CX3CL1	0.00125987
BMP8A	0.001259571
TMCO5B	0.001259513
AKAP2	0.0012588
FAM132A	0.001258676
EXPH5	0.001258503
PAPOLB	0.00125801
LRP8	0.00125743
RBPMS2	0.001256917
MIR4478	0.001256648
SEMA3B	0.001256574
IZUMO2	0.001256506
LZTS1	0.001255889
CYP4F12	0.00125588
RACGAP1P	0.001254681
MPP7	0.001254006
NRG4	0.00125374
SPINK2	0.001253454
SORBS1	0.001253301
PODXL2	0.001253149
PLCB1	0.001252702
LINC01814	0.001251712
SLC25A26	0.001251389
PNLIPRP1	0.001251332
MXRA5	0.001251292
LALBA	0.001250778
ZNF75D	0.001250399
TMEM26	0.001250321
BCORL1	0.001249736
EXD1	0.001248917
SIRPD	0.001248751
KIAA1614	0.001248429
LINC01164	0.001247864
UPP2	0.001246751
TPTEP1	0.001246377
LOC285766	0.001245932
C9orf92	0.001245777
LUZP2	0.001245734
LINC01185	0.001244368
NDUFB11	0.001244366
MACF1	0.001244217
FAT1	0.001243657
DHX8	0.001242981
MIR3167	0.001241628
FAM225B	0.001241572
FAM184A	0.001241494
TET1	0.001238742
FAM107B	0.001238581
MIR5584	0.001237777
ASAH2	0.001237558
NAGS	0.001237483
TUBB4A	0.001237099
ART1	0.001236795
ASGR1	0.001236472
LRRN1	0.001235076
MAB21L3	0.001234572
B3GNT7	0.001234105
HAS2	0.001233593
LOC101928844	0.001233516
FMNL3	0.00123325
IL1RL1	0.001233113
FBXL7	0.001233049
PROSER2	0.001232691
GPR132	0.001232484
ARR3	0.001232309
HAS2-AS1	0.001232119
KRTAP2-3	0.001231872
CLIC3	0.001231667
ANKRD6	0.001231207
C11orf44	0.001230649
AQP1	0.00123002
ALDH1B1	0.001229823
SNAR-F	0.001229527
LINC00868	0.001228985
ATP1A4	0.001228935
FAM196B	0.001228578
LARP6	0.001228008
LINC01173	0.001227687
MIR5702	0.001225589
OR51E1	0.001225531
LINC01658	0.001225516
OR5V1	0.001225473
MIR4311	0.001225469
LINC01529	0.001224722
LOC728989	0.001224254
LINC01033	0.001224233
KLF17	0.001222996
CFAP57	0.001222915
Mar-02	0.001222665
GCNT3	0.001222296
MYLK2	0.001221382
TNFRSF25	0.001221039
LYZL1	0.001220997
L3MBTL4	0.001220933
GPR63	0.001220867
GAS1	0.001220548
DAPK1	0.001220397
SLC36A3	0.001220222
LOC728095	0.0012202
SLC25A4	0.00122013
P2RY8	0.001219486
PLCG1	0.001219469
OR51B5	0.00121923
PRSS36	0.001218829
PLEKHG3	0.001218783
RBM47	0.001218672
TMCC2	0.001218649
ADGRF1	0.001218448
RDX	0.001218288
TGFB2	0.001217816
LINC01500	0.001217686
SSX8	0.001217407
MME	0.001217261
GUCY2C	0.001217107
MIR130A	0.001217023
LOC105379393	0.001216929
MYO15A	0.001216904
LOC440446	0.001215586
SAMD12	0.001215372
EREG	0.001214893
SSR4	0.001214455
LINC00639	0.00121409
DDIT4L	0.001213745
CHIA	0.001213397
LOC100506384	0.001213293
HK3	0.001212996
NCAM2	0.001212048
KLHL40	0.001211818
SMO	0.001211592
TMCC3	0.001211246
NFE2L3	0.001211189
MOSPD1	0.001211045
CD81-AS1	0.001210822
C15orf48	0.001210726
ITGB5	0.001210705
LINC01019	0.00121047
ELOVL4	0.001210397
MIR1258	0.001209542
LRRC74B	0.00120918
RMDN2-AS1	0.001208875
PRR16	0.001206297
CHST2	0.001205922
FAM53A	0.001205785
ESM1	0.001205778
SH2B2	0.001205723
OR4F13P	0.001205048
MIR34C	0.001204631
SLC8A1	0.00120439
SEL1L2	0.001204138
LINC01800	0.001203683
CSRP3	0.001203343
MB	0.001203235
CLDN6	0.001203032
LOC253573	0.001202701
LOC400867	0.001202639
MEI1	0.001201678
SLC5A11	0.00120151
DYNLT3	0.001201482
LOC105373496	0.001201295
FAM179A	0.001201223
RRAD	0.001200803
GALP	0.00120058
LOC283038	0.001200454
WTH3DI	0.001200238
KCNMB2-AS1	0.001200179
SPATA6L	0.001199662
LOC101929006	0.001199137
LOC102477328	0.001199095
ART3	0.001199005
KLHL31	0.001197625
PACRG	0.001197081
SMAD6	0.001196738
LOC101929457	0.001196268
KCNMB2	0.001196037
TMEM132A	0.001195306
LGALS16	0.001194956
JAZF1-AS1	0.001194661
LIPK	0.001194406
CCDC148	0.001193812
PKN2-AS1	0.001193223
B3GNTL1	0.001193094
IL36RN	0.001192799
SELE	0.001192329
LAG3	0.001191912
KEL	0.001191176
CHST6	0.00119072
LINC01804	0.001190564
CLRN3	0.001190283
CCDC175	0.001190072
TMEM100	0.001190014
MORF4L2-AS1	0.001189784
LOC101929450	0.0011896
PTENP1	0.001189566
DNAL4	0.00118949
HBZ	0.001189194
DOCK5	0.001188961
ZNF252P	0.001188851
MIR4792	0.001188717
ITGA7	0.001188144
LINC01516	0.001187718
LOC441178	0.001187148
LOC101929596	0.001186787
ILDR1	0.001186621
MYRFL	0.001186493
MIR5580	0.001185619
LINC00904	0.001185412
MTM1	0.001184667
DCSTAMP	0.00118437
LOC102724156	0.001184323
HEPHL1	0.001184101
LILRA1	0.00118393
LECT2	0.001183485
MED12	0.001183053
SLC28A3	0.001182982
BTNL8	0.00118285
SVOPL	0.001182602
ST3GAL6-AS1	0.001181888
CATSPERD	0.001181532
SEMA5A	0.001181148
CDYL2	0.001181075
SMYD1	0.001180296
LOC401585	0.001179901
MAP3K9	0.001179698
USP31	0.001179413
BCRP2	0.001179042
RPL31P11	0.001178813
FAM41C	0.001177797
MIR1299	0.001177424
LINC00028	0.001177178
SLC7A3	0.001177074
LINC01669	0.001175772
CD99	0.001175059
SNTB1	0.00117502
REG4	0.001174119
GPSM1	0.001172934
ST6GALNAC3	0.001172567
LINC01307	0.001172517
FAM104B	0.001171973
ARL5C	0.001171909
ZNF593	0.001171845
PTPN14	0.001170619
LOC102724623	0.001170606
SH3TC2	0.001170162
HMGCS2	0.001169718
NYNRIN	0.001169543
FSHR	0.001169384
HIST1H2BI	0.001168892
KLF13	0.001168469
EVC	0.001168353
GABRR1	0.001167693
KRTAP10-12	0.001167357
PHYHIPL	0.001167271
ATL1	0.001167156
LOC100131635	0.001167061
SASH3	0.001166829
OR2B2	0.001166605
ATP6V0A4	0.001166479
ADIPOQ	0.001166437
HDAC4	0.001166277
MAS1	0.001164307
PDLIM1	0.001163648
ABCB11	0.001163496
ACER1	0.001163117
FGFR4	0.001162973
FAM110B	0.001161215
ANKRD18B	0.001161132
LINC00313	0.00116091
LOC100505782	0.00116069
FGD5P1	0.001160399
MUC21	0.001160399
LINC01545	0.001160018
BAGE	0.001159775
Sep-09	0.001159715
TDGF1	0.001159503
CDC42EP5	0.001159477
MATN1-AS1	0.001159416
FBN1	0.001159414
ACSM1	0.001159269
KCNJ8	0.001159254
MB21D2	0.001159131
IL21-AS1	0.001159045
C8orf49	0.001158673
WTAPP1	0.001158352
PHLDA3	0.001157631
LINC01725	0.001157436
LILRB1	0.00115733
PFKP	0.001157167
IL20	0.001156746
VLDLR	0.001156604
LOC101928651	0.001156245
MMP24	0.001156142
ADAMTS19-AS1	0.001155927
MIR4432HG	0.001155308
AOAH	0.001154567
IGIP	0.001154293
C9orf66	0.001154291
LINC01568	0.001154039
GALNT6	0.001154035
LOC389273	0.001153295
LINC01626	0.001153227
ACADSB	0.001152054
RAB36	0.00115177
LOC151174	0.001151594
STX11	0.001151351
SLC7A8	0.001151329
IQCF4	0.001151296
CD1A	0.001151162
HEATR1	0.001149694
DNM1	0.001149648
KRTAP1-5	0.001149143
ZNF335	0.001148923
GALR3	0.001148913
TEAD4	0.001148462
SCN1A	0.001148422
PRKCQ-AS1	0.001148334
LOC643802	0.001147629
SCG2	0.00114762
IL10	0.001146792
LINC01841	0.001146371
LINC01162	0.001145938
GDPD4	0.001145687
ADAMTS1	0.001145294
CACNA2D1	0.001145239
KLK5	0.001145166
COL7A1	0.001144545
LOC101927571	0.00114451
CRTAM	0.001144101
SPRED1	0.00114379
ADGB	0.001143751
LMAN1L	0.001143354
SLC2A6	0.001143314
VWA1	0.001142385
SMKR1	0.001142295
HIST1H4J	0.001142276
LINC00840	0.001141719
MGAM2	0.001141708
MIR548F3	0.001141459
LINC00824	0.001141318
CFAP206	0.001141131
ZDHHC11	0.001140599
ZNF767P	0.001140415
GRK4	0.001140333
POP5	0.001140071
DPP10-AS1	0.001139787
PABPC3	0.001139776
FTCDNL1	0.001139433
LOC102723544	0.001139151
CNTNAP1	0.001139036
FBXW12	0.001138151
MIR4527	0.001137895
FAM129A	0.001137851
BOK	0.001137738
OSCAR	0.001137239
LBP	0.001136173
TAT	0.001135918
MS4A8	0.001135153
C3orf56	0.001135057
KRTAP5-6	0.001135038
MEX3B	0.001133686
ZNF322	0.001133473
ACSBG1	0.001133192
AXL	0.00113206
LOC105376468	0.001131794
LOC729950	0.001131677
LOC101929488	0.001131635
STXBP1	0.001131534
COLEC10	0.001130607
GPR161	0.001130402
TFR2	0.001129772
SCGB1D2	0.001129757
STARD4-AS1	0.001129474
LOC101927809	0.001128834
LOC153910	0.001128169
DDX4	0.001127837
RXFP1	0.001127799
CST11	0.001127689
LILRA5	0.001127618
AXDND1	0.001127367
C9orf129	0.001127194
FSTL3	0.001127188
TSPAN15	0.001126972
LINC01102	0.001126952
CASS4	0.00112679
MIATNB	0.001126238
CCDC158	0.001126114
YES1	0.001125548
ZNF462	0.001125263
LOX	0.001125225
LINC01524	0.001124718
LOC102723517	0.001123548
RAG1	0.001123306
CLEC10A	0.001122973
LINC00607	0.001122157
LOC101927523	0.001120428
SMIM10L2B	0.001120358
LINC00534	0.00112022
GBGT1	0.001120175
TTC9	0.001120077
LOC286114	0.001119906
LINC01835	0.001119845
MYB	0.001119681
KRT34	0.00111961
TSPOAP1-AS1	0.001119541
GOLGA2P11	0.001119526
RGS9BP	0.001119266
OR1F2P	0.001118327
RPS7P5	0.001118294
CCEPR	0.001118075
LOC286359	0.001117836
FGG	0.001117128
PARP15	0.001117109
ELMSAN1	0.00111689
LOC100996291	0.001116883
DISC1	0.001116415
LINC01489	0.001116412
SPRR1B	0.001116387
C11orf80	0.001116331
LINC01333	0.001116213
WASF1	0.00111564
ADGRE4P	0.00111513
ITGA6	0.00111499
TENM1	0.001114974
LOC101927501	0.00111496
FBLIM1	0.001114903
MORC1	0.00111487
MUM1L1	0.001114812
KIFC2	0.001114784
ARNTL2	0.001114683
TMEM52B	0.001114638
RNF6	0.001113777
CCDC68	0.001113721
KIF7	0.001113419
LINC00595	0.001113242
LINC01716	0.001112895
SPACA6	0.001111484
PLCB4	0.001111419
PGM5-AS1	0.001110954
ITM2C	0.001110658
SGK1	0.001110251
CCDC169-SOHLH2	0.00111018
TBX22	0.001109944
TMEM31	0.001109601
WNK3	0.001109571
GALNT12	0.001109207
EPS8L3	0.001109186
COLEC11	0.001108655
CES3	0.001108391
ZBTB45	0.001107846
ID2	0.001107678
LINC01714	0.001107075
LOC283045	0.001106248
BAIAP2	0.001105899
LINC01828	0.001105739
HSF2BP	0.001105344
LOC105373156	0.001104992
LOC100129291	0.001104777
RSPH1	0.001104764
IFNA1	0.001104019
LILRB4	0.001103743
ARMC12	0.001103652
ZSCAN18	0.001103404
SYCN	0.001102541
SLAMF1	0.001102456
TRIM58	0.001102344
WFDC13	0.00110222
CCSAP	0.001102078
PPEF2	0.001102071
CCDC61	0.001101931
MST1P2	0.001101915
TNFRSF21	0.001101809
LINC01341	0.001101362
LINC00941	0.001101333
FAM212B	0.001100919
YBX3P1	0.001100707
CRNN	0.001100556
TDRD7	0.001100189
LOC102723481	0.001100091
BASP1	0.001099386
ASXL3	0.001099208
CAV3	0.001098667
FCRL3	0.001098187
HPN	0.001098044
FLJ40194	0.00109804
BBOX1-AS1	0.001097907
ADSSL1	0.00109756
TMIE	0.001097479
LOC105370888	0.001097453
ZNF454	0.001096657
TMC6	0.001096375
SAA4	0.001095758
MIR2114	0.001095089
FSCN1	0.001094417
KRTAP9-4	0.001094075
PRSS50	0.001093993
MIR8088	0.001093665
ZPBP	0.00109366
EFCAB1	0.001091772
ACTG2	0.00109163
SMIM23	0.001091423
HSPB2-C11orf52	0.001090734
PDGFRB	0.001089752
MYLK4	0.001089443
PPM1N	0.00108926
DNAH5	0.001089106
CFAP69	0.001089021
FBXW8	0.001089001
HKDC1	0.001088928
PLIN1	0.001088614
HTR3C	0.001088263
C9orf3	0.001087579
LOC254028	0.001087494
LOC101928266	0.001087017
LOC101929002	0.00108665
DOCK9-AS2	0.001086066
MROH9	0.001085911
SERPINB5	0.001085895
ITPR3	0.001085785
LOC101927334	0.001085392
YAE1D1	0.001085107
PRR36	0.001084557
COL21A1	0.001083967
PLA2G12B	0.001083531
LOC100129083	0.00108343
HIF3A	0.001083386
FAM174B	0.001083191
SLITRK4	0.001082991
LOC101928222	0.001082408
C14orf105	0.001082185
C16orf47	0.001082033
HES6	0.001081959
INHA	0.001081771
GAB3	0.001081314
C3orf52	0.001081106
RBP1	0.00108067
FAM3D-AS1	0.001080367
SLC8A1-AS1	0.001080313
LOC729739	0.001080141
KLHL4	0.001080031
LINC00968	0.001079963
TRPC4	0.001079294
SIRPB1	0.001079074
ADPGK-AS1	0.001078795
LHFPL5	0.001078447
DKKL1	0.001077743
SLC12A3	0.001077589
CGN	0.001077217
OR7A5	0.001077105
ERCC6L2	0.00107697
TPRG1	0.001076828
RTN2	0.001076309
LYN	0.001076213
LINC00870	0.001076162
SIRPG-AS1	0.001076153
LOC102724392	0.001076097
ITGA9-AS1	0.001075998
NPVF	0.001075528
P2RX1	0.001075488
MOXD2P	0.001075432
ZRANB2-AS2	0.00107526
LOC643542	0.001074642
GAS6-AS2	0.001074627
C2orf80	0.00107454
ZNF215	0.001074438
ANGPTL4	0.001074239
FAM99B	0.00107421
GYG2	0.001073971
NREP	0.001073354
AKR1B10	0.001073218
BCO1	0.001072845
MIR208A	0.001072743
GRXCR1	0.001072709
LOC101927379	0.001072397
FGF21	0.001072348
LINC00367	0.001072239
SYTL2	0.001071911
RBMXL2	0.00107136
LINC01801	0.001071193
NOD2	0.001070851
LINC01532	0.00107067
SERPINA1	0.00107059
LOC101927845	0.001070397
NOXO1	0.001070187
FPR2	0.001069515
MIR1471	0.001068861
TREM2	0.001068797
LOC105378828	0.001068278
SDR42E1	0.001067418
TSPAN32	0.00106704
FAM99A	0.001066803
LRRC2	0.001066713
SLC45A3	0.001066566
MGMT	0.001065414
LOC100506016	0.001065164
LINC00423	0.001064918
LOC105377143	0.001064637
C5orf67	0.001064421
LILRA2	0.00106441
MIR7-3HG	0.001063151
SLC39A11	0.001062863
NXF3	0.001062646
LINC00954	0.001062564
HFM1	0.001062301
LINC01584	0.001061225
FGA	0.001060908
LINC00681	0.001060787
IGF1	0.001060519
MIR4300HG	0.001060244
SHISA4	0.001059705
LINC00632	0.00105928
SLC29A4	0.00105843
SPINK8	0.001058306
CFI	0.001058295
WISP1	0.001058035
IRAIN	0.001057966
LCN9	0.001057591
CRYAB	0.00105721
SCGB2A1	0.001056765
OR2AT4	0.001056756
ADCY9	0.001056401
XYLT1	0.001056173
CCL15-CCL14	0.001055793
SLAMF7	0.00105568
SLC26A3	0.001054499
ACSM4	0.001054327
UCA1	0.001054054
SH2D1B	0.001053802
PLVAP	0.001053488
HAAO	0.001053075
LINC01342	0.001052778
SPACA6P-AS	0.001052709
